record_id,collected_title,study_id,canonical_title,original_pathway,original_min,original_max,original_unit,restored_unit,text_locator,table_context,input_provenance,primary_pdf_read_this_run,accepted,disposition,lo,hi,unit,matched_quantity,matched_context,endpoint,reason,conversion_factor,reported_uncertainty_not_assumed_SE,numeric_key,representative_record_id,measurement_scope,stratum,family,corrected_scope,corrected_stratum,status,decision_reason,range_semantics,mapping_level,primary_pdf_reverified,point_document_count,log_point,clean_decision,clean_reason,endpoint_before_cleaning,stratum_before_cleaning,scope_after_cleaning,clean_representative_id,range_use,admission_basis,source_record_id,expanded_quantity_id,admission_note,comparison_group,comparison_basis,center,within_study_reference,comparison_document_count,common_reference,between_document_enabled
PATH-07304,Microplastic Removal from Road Stormwater Runoff using Lab-s,TBL-1b89eab2b93d,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,154.72,154.72,particles/L,particles/L,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2471,form of fiber and Value: 80%  | Context: erage concentration of fragment- shaped microplastics was 154.72 particles/L or 80% of all identified samples,table_context_only_not_reverified,False,True,accepted_table_quantity,154720.0,154720.0,items/m3,154.72 particles/L,ntext: erage concentration of fragment- shaped microplastics was 154.72 particles/L or 80% of all identified samples,Urban_water_observation,,1000.0,False,TBL-1b89eab2b93d|Urban_water_observation|items/m3|154720|154720,PATH-07304,unspecified,Urban_water_observation::items/m3::particle_count,Urban_water_observation,particle_count,Urban_water_observation::items/m3::particle_count,bootstrap_input,,point_or_summary,proxy_family_not_physical_transfer,False,3.0,11.94937231068712,retain,Point estimate or explicitly reported finite scenario range,Urban_water_observation,Urban_water_observation::items/m3::unspecified,particle_count,PATH-07304,point_scenario,retained_previous_cleaned_input,PATH-07304,PATH-07304,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,154720.0,256000.0,0,256000.0,False
PATH-07623,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,TBL-1b89eab2b93d,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,222.67,222.67,L,L,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 662,"plastic particles were  present in the size range of 25 to 125 µm, namely 155.67 particles/L (86%), 222.67 particles /L (87%), and 127.5   --- Page 6",table_context_only_not_reverified,False,True,accepted_table_quantity,222670.0,222670.0,items/m3,222.67 particles /L,"the size range of 25 to 125 um, namely 155.67 particles/L (86%), 222.67 particles /L (87%), and 127.5   --- Page 6",Urban_water_observation,,1000.0,False,TBL-1b89eab2b93d|Urban_water_observation|items/m3|222670|222670,PATH-07623,unspecified,Urban_water_observation::items/m3::runoff_25_125um_count,Urban_water_observation,particle_count,Urban_water_observation::items/m3::particle_count,bootstrap_input,,point_or_summary,proxy_family_not_physical_transfer,False,3.0,12.313446133798504,retain,Point estimate or explicitly reported finite scenario range,Urban_water_observation,Urban_water_observation::items/m3::unspecified,runoff_25_125um_count,PATH-07623,point_scenario,retained_previous_cleaned_input,PATH-07623,PATH-07623,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,222670.0,155670.0,0,155670.0,False
PATH-07746,Wet and Dry Deposition Flux Measurements of Atmospheric Microplastic Particles i,TBL-f6f5cdb48de1,Wet and Dry Deposition Flux Measurements of Atmospheric Microplastic Particles i,Atmospheric,10.0,50.0,mg/m2,mg/m2,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 13821,deposition: 20-60 particles/L rainwater; Dry: 5-15 particles/m2/day [Results] Annual MP deposition: 10-50 mg/m2/year,table_context_only_not_reverified,False,True,accepted_table_quantity,2.7397260273972603e-05,0.0001369863013698,g/day/m2,10-50 mg/m2/year,ater; Dry: 5-15 particles/m2/day [Results] Annual MP deposition: 10-50 mg/m2/year,Atmospheric_flux,,2.7397260273972604e-06,False,TBL-f6f5cdb48de1|Atmospheric_flux|g/day/m2|2.7397260274e-05|0.00013698630137,PATH-07746,dry,Atmospheric_flux::g/day/m2::annual_total,Atmospheric_flux,annual_total,Atmospheric_flux::g/day/m2::annual_total,scenario_only,Reported range is not established as a sampling confidence interval,unclassified_range,proxy_family_not_physical_transfer,False,0.0,-10.505067539570582,retain,Point estimate or explicitly reported finite scenario range,Atmospheric_flux,Atmospheric_flux::g/day/m2::dry,annual_total,PATH-07746,loguniform_scenario_envelope_not_confidence_limits,retained_previous_cleaned_input,PATH-07746,PATH-07746,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,6.126213636984316e-05,6.126213636984316e-05,0,6.126213636984316e-05,False
PATH-07751,Catchment-scale mechanistic predictions of microplastic tran,TBL-042d36c068a2,Catchment-scale mechanistic predictions of microplastic transport and distributi,Watershed Transport,20.0,20.0,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 1810,"67 kg/km2/ha/y). The estimated  average retention efficiency varied between 10%-40%, with a mode at 20% (Figure 4F)  Landscape retention efficiency is",table_context_only_not_reverified,False,True,accepted_table_quantity,0.8,0.8,fraction,20%,"erage retention efficiency varied between 10-40%, with a mode at 20% (Figure 4F)  Landscape retention efficiency is",Transport_transmission,,0.01,False,TBL-042d36c068a2|Transport_transmission|fraction|0.8|0.8,PATH-07751,unspecified,Transport_transmission::fraction::landscape_retention,Transport_transmission,unspecified,Transport_transmission::fraction::unspecified,auxiliary_summary_only,,point_or_summary,auxiliary_not_mapped,False,0.0,-0.2231435513142097,retain,Point estimate or explicitly reported finite scenario range,Transport_transmission,Transport_transmission::fraction::unspecified,landscape_retention,PATH-07751,point_scenario,retained_previous_cleaned_input,PATH-07751,PATH-07751,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.8,0.7674234614174767,0,0.7674234614174767,False
PATH-07793,Microplastic distributions in a domestic wastewater treatmen,TBL-f6e7aeb7febc,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP/Hydrological,97.0,97.0,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 5302,"ue: 97%, | Context: μ- Raman microscopy. Overall, the mean removal efﬁciency of MPs in the WWTP was 97%, with most MPs removed by the secondary stage",table_context_only_not_reverified,False,True,accepted_table_quantity,0.03,0.03,fraction,97%,"ue: 97%, | Context: u- Raman microscopy. Overall, the mean removal effic",Hydrological_transmission,,0.01,False,TBL-f6e7aeb7febc|Hydrological_transmission|fraction|0.03|0.03,PATH-07793,unspecified,Hydrological_transmission::fraction::overall_removal,Hydrological_transmission,overall_removal,Hydrological_transmission::fraction::overall_removal,bootstrap_input,,point_or_summary,proxy_family_not_physical_transfer,False,2.0,-3.506557897319982,retain,Point estimate or explicitly reported finite scenario range,Hydrological_transmission,Hydrological_transmission::fraction::unspecified,overall_removal,PATH-07793,point_scenario,retained_previous_cleaned_input,PATH-07793,PATH-07793,Point estimate or explicitly reported finite scenario range,whole_plant_total_MP_transmission,Whole-plant total MP transmission only; not fiber-specific or individual-stage removal,0.03,0.03,2,0.1729065460040104,True
PATH-08167,Assessment of Microplastics in a Municipal Wastewater Treatm,TBL-604a22a3b71e,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP/Hydrological,72.41,72.41,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 598,e tertiary treatment and within the average retention for European WWTPs. Three different sh Value: 72.41%  | Context: ally for microfiber removal. Hi,table_context_only_not_reverified,False,True,accepted_table_quantity,0.2759,0.2759,fraction,72.41%, average retention for European WWTPs. Three different sh Value: 72.41%  | Context: ally for microfiber removal. Hi,Hydrological_transmission,,0.01,False,TBL-604a22a3b71e|Hydrological_transmission|fraction|0.2759|0.2759,PATH-08167,unspecified,Hydrological_transmission::fraction::fiber_removal,Hydrological_transmission,fiber_removal,Hydrological_transmission::fraction::fiber_removal,single_document_summary_only,,point_or_summary,proxy_family_not_physical_transfer,False,1.0,-1.2877167977588968,retain,Point estimate or explicitly reported finite scenario range,Hydrological_transmission,Hydrological_transmission::fraction::unspecified,fiber_removal,PATH-08167,point_scenario,retained_previous_cleaned_input,PATH-08167,PATH-08167,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.2759,0.4014999999999999,0,0.4014999999999999,False
PATH-08217,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",TBL-bea816da982f,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",General,33.4,33.4,L,L,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 799,"ite ten) to measure sample variability. The primary and duplicate samples at this site had 24.6 and 33.4 particles/L, respectively, a relative standar",table_context_only_not_reverified,False,True,accepted_table_quantity,33400.0,33400.0,items/m3,33.4 particles/L,"ity. The primary and duplicate samples at this site had 24.6 and 33.4 particles/L, respectively, a relative standar",Urban_water_observation,,1000.0,False,TBL-bea816da982f|Urban_water_observation|items/m3|33400|33400,PATH-08217,unspecified,Urban_water_observation::items/m3::particle_count,Urban_water_observation,particle_count,Urban_water_observation::items/m3::particle_count,bootstrap_input,,point_or_summary,proxy_family_not_physical_transfer,False,3.0,10.416311178964792,retain,Point estimate or explicitly reported finite scenario range,Urban_water_observation,Urban_water_observation::items/m3::unspecified,particle_count,PATH-08217,point_scenario,retained_previous_cleaned_input,PATH-08217,PATH-08217,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,33400.0,10550.96136072799,0,10550.96136072799,False
PATH-08437,Shades of grey -- tire characteristics and road surface infl,TBL-dcf6345f623b,Shades of grey -- tire characteristics and road surface influence tire and road,Tire & Brake Wear,1.7,1.7,g/km,g/km,pathway_parameters_FULL_STRUCTURED.xlsx::1. All Emission Factors::row 306,",       ""Winter Tires"": {         ""Type 3"": 1.3 g/km,         ""Type 4"": 1.5 g/km,         ""Type 5"": 1.7 g/km,         ""Type 6"": 1.9 g/km       }     }",table_context_only_not_reverified,False,True,accepted_table_quantity,1.7,1.7,g/km,1.7 g/km,"Type 3"": 1.3 g/km,         ""Type 4"": 1.5 g/km,         ""Type 5"": 1.7 g/km,         ""Type 6"": 1.9 g/km       }     }",Tire_emission,,1.0,False,TBL-dcf6345f623b|Tire_emission|g/km|1.7|1.7,PATH-08437,unspecified,Tire_emission::g/km::wear_test_unspecified_airborne_fraction,Tire_emission,wear_test_unspecified_airborne_fraction,Tire_emission::g/km::wear_test_unspecified_airborne_fraction,single_document_summary_only,,point_or_summary,proxy_family_not_physical_transfer,False,1.0,0.5306282510621704,retain,Point estimate or explicitly reported finite scenario range,Tire_emission,Tire_emission::g/km::unspecified,wear_test_unspecified_airborne_fraction,PATH-08437,point_scenario,retained_previous_cleaned_input,PATH-08437,PATH-08437,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,1.7,1.6,0,1.6,False
PATH-08728,Domestic laundry and microfiber pollution Exploring fiber sh,TBL-fc5276913c8a,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,90.0,90.0,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 2815,"ue: 90%  | Context: rovided insight into intervention options for the home, with retention of up to 90% for polyester fibers and 46% for nylon fibers.",table_context_only_not_reverified,False,True,accepted_table_quantity,0.0999999999999999,0.0999999999999999,fraction,90%," into intervention options for the home, with retention of up to 90% for polyester fibers and 46% for nylon fibers.",Textile_transmission,,0.01,False,TBL-fc5276913c8a|Textile_transmission|fraction|0.1|0.1,PATH-08728,unspecified,Textile_transmission::fraction::laundry_filter_polyester,Textile_transmission,unspecified,Textile_transmission::fraction::unspecified,auxiliary_summary_only,,point_or_summary,auxiliary_not_mapped,False,0.0,-2.302585092994047,retain,Point estimate or explicitly reported finite scenario range,Textile_transmission,Textile_transmission::fraction::unspecified,laundry_filter_polyester,PATH-08728,point_scenario,retained_previous_cleaned_input,PATH-08728,PATH-08728,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.0999999999999999,0.0999999999999999,0,0.0999999999999999,False
PATH-08815,Shades of grey -- tire characteristics and road surface infl,TBL-dcf6345f623b,Shades of grey -- tire characteristics and road surface influence tire and road,Tire & Brake Wear,1.5,1.5,g/km,g/km,pathway_parameters_FULL_STRUCTURED.xlsx::1. All Emission Factors::row 305,"""Type 2"": 2.5 g/km       },       ""Winter Tires"": {         ""Type 3"": 1.3 g/km,         ""Type 4"": 1.5 g/km,         ""Type 5"": 1.7 g/km,         ""Type",table_context_only_not_reverified,False,True,accepted_table_quantity,1.5,1.5,g/km,1.5 g/km," ""Winter Tires"": {         ""Type 3"": 1.3 g/km,         ""Type 4"": 1.5 g/km,         ""Type 5"": 1.7 g/km,         ""Type",Tire_emission,,1.0,False,TBL-dcf6345f623b|Tire_emission|g/km|1.5|1.5,PATH-08815,unspecified,Tire_emission::g/km::wear_test_unspecified_airborne_fraction,Tire_emission,wear_test_unspecified_airborne_fraction,Tire_emission::g/km::wear_test_unspecified_airborne_fraction,single_document_summary_only,,point_or_summary,proxy_family_not_physical_transfer,False,1.0,0.4054651081081644,retain,Point estimate or explicitly reported finite scenario range,Tire_emission,Tire_emission::g/km::unspecified,wear_test_unspecified_airborne_fraction,PATH-08815,point_scenario,retained_previous_cleaned_input,PATH-08815,PATH-08815,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,1.5,1.6,0,1.6,False
PATH-08938,Development of Tire-Wear Particle Emission Measurements for,TBL-4e2d6dd7d5a4,Development of Tire-Wear Particle Emission Measurements for Passenger Vehicles,Tire & Brake Wear,3.73,3.73,mg/km,mg/km,pathway_parameters_FULL_STRUCTURED.xlsx::1. All Emission Factors::row 108,73 mg/km | Context: stimated that the emission factor of tire-wear parti- cles less than 2.5 μm was 3.73 mg/km-vehicle. 3.4 Contribution of Tire-Wear,table_context_only_not_reverified,False,True,accepted_table_quantity,0.00373,0.00373,g/km,3.73 mg/km,he emission factor of tire-wear parti- cles less than 2.5 um was 3.73 mg/km-vehicle. 3.4 Contribution of Tire-Wear,Tire_emission,,0.001,False,TBL-4e2d6dd7d5a4|Tire_emission|g/km|0.00373|0.00373,PATH-08938,unspecified,Tire_emission::g/km::PM2.5_vehicle,Tire_emission,PM2.5_vehicle,Tire_emission::g/km::PM2.5_vehicle,single_document_summary_only,,point_or_summary,proxy_family_not_physical_transfer,False,1.0,-5.591347045326413,retain,Point estimate or explicitly reported finite scenario range,Tire_emission,Tire_emission::g/km::unspecified,PM2.5_vehicle,PATH-08938,point_scenario,retained_previous_cleaned_input,PATH-08938,PATH-08938,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.00373,0.00373,0,0.00373,False
PATH-09120,Microplastic distribution and ecological risks investigating road dust and storm,TBL-2a7d1ac49966,Microplastic distribution and ecological risks investigating road dust and storm,Atmospheric,35.0,35.0,,,pathway_parameters_FULL_STRUCTURED.xlsx::6. Atmospheric Deposition::row 1143,"rkings and paints.56 The ma Value: 35 items  | Context: d stormwater samples from industrial, commercial and residential areas averaged 35 items per L",table_context_only_not_reverified,False,True,accepted_table_quantity,35000.0,35000.0,items/m3,35 items per L,"mples from industrial, commercial and residential areas averaged 35 items per L",Urban_water_observation,,1000.0,False,TBL-2a7d1ac49966|Urban_water_observation|items/m3|35000|35000,PATH-09120,unspecified,Urban_water_observation::items/m3::particle_count,Urban_water_observation,particle_count,Urban_water_observation::items/m3::particle_count,bootstrap_input,,point_or_summary,proxy_family_not_physical_transfer,False,3.0,10.46310334047155,retain,Point estimate or explicitly reported finite scenario range,Urban_water_observation,Urban_water_observation::items/m3::unspecified,particle_count,PATH-09120,point_scenario,retained_previous_cleaned_input,PATH-09120,PATH-09120,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,35000.0,19436.49167310371,0,19436.49167310371,False
PATH-09220,Importance of Water-Volume on the Release of Microplastic Fibers from Laundry,TBL-7c043335d73c,Importance of Water-Volume on the Release of Microplastic Fibers from Laundry,Urban Runoff,0.025,0.025,mg/g,mg/g,pathway_parameters_FULL_STRUCTURED.xlsx::8. Environmental Concentrations::row 1498,".025 mg/ | Context: ed in the ﬁrst cycle. In contrast, Hernandez et al.45 found a steady release of 0.025 mg/g regardless of wash cycle; however, the",table_context_only_not_reverified,False,True,accepted_table_quantity,0.025,0.025,g/kg,0.025 mg/g,"cycle. In contrast, Hernandez et al.45 found a steady release of 0.025 mg/g regardless of wash cycle; however, the",Textile_release,,1.0,False,TBL-7c043335d73c|Textile_release|g/kg|0.025|0.025,PATH-09220,unspecified,Textile_release::g/kg::material_unspecified_or_mixed,Textile_release,material_unspecified_or_mixed,Textile_release::g/kg::material_unspecified_or_mixed,bootstrap_input,,point_or_summary,proxy_family_not_physical_transfer,False,4.0,-3.688879454113936,retain,Point estimate or explicitly reported finite scenario range,Textile_release,Textile_release::g/kg::unspecified,material_unspecified_or_mixed,PATH-09220,point_scenario,retained_previous_cleaned_input,PATH-09220,PATH-09220,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.025,0.025,0,0.025,False
PATH-09521,Microplastic Removal from Road Stormwater Runoff using Lab-s,TBL-1b89eab2b93d,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,85777.0,85777.0,particles/L,particles/L,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2472,plastic particles were abundant in highway  stormwater runoff with varied concentrations from 42 to 85777 particles/L and a median of 230 particles/L.,table_context_only_not_reverified,False,True,accepted_table_quantity,42000.0,85777000.0,items/m3,42 to 85777 particles/L,nt in highway  stormwater runoff with varied concentrations from 42 to 85777 particles/L and a median of 230 particles/L.,Urban_water_observation,,1000.0,False,TBL-1b89eab2b93d|Urban_water_observation|items/m3|42000|85777000,PATH-09521,unspecified,Urban_water_observation::items/m3::particle_count,Urban_water_observation,particle_count,Urban_water_observation::items/m3::particle_count,scenario_only,Reported range is not established as a sampling confidence interval,unclassified_range,proxy_family_not_physical_transfer,False,3.0,10.645424897265505,retain,Point estimate or explicitly reported finite scenario range,Urban_water_observation,Urban_water_observation::items/m3::unspecified,particle_count,PATH-09521,loguniform_scenario_envelope_not_confidence_limits,retained_previous_cleaned_input,PATH-09521,PATH-09521,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,1898060.5891277548,256000.0,0,256000.0,False
PATH-09530,Microplastic Removal from Road Stormwater Runoff using Lab-s,TBL-1b89eab2b93d,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,61.0,61.0,particles/L,particles/L,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2476,"tly. The lowest microplastic concentration was found in the second sample from a residential  road (61 particles/L0). [Page 4 ---, keyword: removal ef",table_context_only_not_reverified,False,True,accepted_table_quantity,61000.0,61000.0,items/m3,61 particles/L,"tration was found in the second sample from a residential  road (61 particles/L0). [Page 4 ---, keyword: removal ef",Urban_water_observation,,1000.0,False,TBL-1b89eab2b93d|Urban_water_observation|items/m3|61000|61000,PATH-09530,unspecified,Urban_water_observation::items/m3::particle_count,Urban_water_observation,particle_count,Urban_water_observation::items/m3::particle_count,bootstrap_input,,point_or_summary,proxy_family_not_physical_transfer,False,3.0,11.018629143155447,retain,Point estimate or explicitly reported finite scenario range,Urban_water_observation,Urban_water_observation::items/m3::unspecified,particle_count,PATH-09530,point_scenario,retained_previous_cleaned_input,PATH-09530,PATH-09530,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,61000.0,256000.0,0,256000.0,False
PATH-09596,Export of microplastics from land to sea. A modelling approa,TBL-071d0215d8c7,Export of microplastics from land to sea. A modelling approach,WWTP/Hydrological,50.0,50.0,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 3248,l efficiency indicates river basins where sewage treatment processes  656  are partly in pla Value: 50%  | Context: refore the removal of microplastic,table_context_only_not_reverified,False,True,accepted_table_quantity,0.5,0.5,fraction,50%, where sewage treatment processes  656  are partly in pla Value: 50%  | Context: refore the removal of microplastic,Hydrological_transmission,,0.01,False,TBL-071d0215d8c7|Transport_transmission|fraction|0.5|0.5,PATH-09596,unspecified,Hydrological_transmission::fraction::wastewater_model_assumption,Transport_transmission,unspecified,Transport_transmission::fraction::unspecified,auxiliary_summary_only,,point_or_summary,auxiliary_not_mapped,False,0.0,-0.6931471805599453,retain,Point estimate or explicitly reported finite scenario range,Transport_transmission,Transport_transmission::fraction::unspecified,wastewater_model_assumption,PATH-09596,point_scenario,retained_previous_cleaned_input,PATH-09596,PATH-09596,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.5,0.5,0,0.5,False
PATH-10368,Domestic laundry and microfiber pollution Exploring fiber sh,TBL-fc5276913c8a,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,46.0,46.0,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 2819,"ue: 46%  | Context: tion options for the home, with retention of up to 90% for polyester fibers and 46% for nylon fibers. Our observation of a > 850-f",table_context_only_not_reverified,False,True,accepted_table_quantity,0.54,0.54,fraction,46%,"ue: 46%  | Context: tion options for the home, with retention of up to 9",Textile_transmission,,0.01,False,TBL-fc5276913c8a|Textile_transmission|fraction|0.54|0.54,PATH-10368,unspecified,Textile_transmission::fraction::laundry_filter_nylon,Textile_transmission,unspecified,Textile_transmission::fraction::unspecified,auxiliary_summary_only,,point_or_summary,auxiliary_not_mapped,False,0.0,-0.616186139423817,retain,Point estimate or explicitly reported finite scenario range,Textile_transmission,Textile_transmission::fraction::unspecified,laundry_filter_nylon,PATH-10368,point_scenario,retained_previous_cleaned_input,PATH-10368,PATH-10368,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.54,0.54,0,0.54,False
PATH-10661,Agricultural Plastic Pollution in China Generation of Plasti,TBL-5c35e966d83b,Agricultural Plastic Pollution in China Generation of Plastic Debris and Emissio,Agricultural,50.0,260.0,kg/h,kg/ha,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 11113,[Results] China uses 1.5 million tonnes plastic mulch/year (68% of global) [Results] Mulch residue: 50-260 kg/ha in Chinese fields; fragmentation rate,table_context_only_not_reverified,False,True,accepted_table_quantity,5.0,26.0,g/m2,50-260 kg/ha,nnes plastic mulch/year (68% of global) [Results] Mulch residue: 50-260 kg/ha in Chinese fields; fragmentation rate,Agricultural_soil_observation,Restored area-based unit from retained quantity/context: 50–260 kg/ha = 5–26 g/m2. original_unit preserves the extraction transcription.,0.1,False,TBL-5c35e966d83b|Agricultural_soil_observation|g/m2|5|26,PATH-10661,unspecified,Agricultural_soil_observation::g/m2::mass_residue_or_material_unspecified,Agricultural_soil_observation,mass_residue_or_material_unspecified,Agricultural_soil_observation::g/m2::mass_residue_or_material_unspecified,scenario_only,Reported range is not established as a sampling confidence interval,unclassified_range,proxy_family_not_physical_transfer,False,0.0,1.6094379124341005,retain,Point estimate or explicitly reported finite scenario range,Agricultural_soil_observation,Agricultural_soil_observation::g/m2::unspecified,mass_residue_or_material_unspecified,PATH-10661,loguniform_scenario_envelope_not_confidence_limits,retained_previous_cleaned_input,PATH-10661,PATH-10661,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,11.40175425099138,11.40175425099138,0,11.40175425099138,False
PATH-10759,Wet and Dry Deposition Flux Measurements of Atmospheric Microplastic Particles i,TBL-f6f5cdb48de1,Wet and Dry Deposition Flux Measurements of Atmospheric Microplastic Particles i,Atmospheric,5.0,15.0,particles/m2,particles/m2,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 13820,preprint] Central Germany MP deposition [Results] Wet deposition: 20-60 particles/L rainwater; Dry: 5-15 particles/m2/day [Results] Annual MP depositi,table_context_only_not_reverified,False,True,accepted_table_quantity,5.0,15.0,items/day/m2,5-15 particles/m2/day,tion [Results] Wet deposition: 20-60 particles/L rainwater; Dry: 5-15 particles/m2/day [Results] Annual MP depositi,Atmospheric_flux,,1.0,False,TBL-f6f5cdb48de1|Atmospheric_flux|items/day/m2|5|15,PATH-10759,wet+dry,Atmospheric_flux::items/day/m2::dry,Atmospheric_flux,dry,Atmospheric_flux::items/day/m2::dry,scenario_only,Reported range is not established as a sampling confidence interval,unclassified_range,proxy_family_not_physical_transfer,False,1.0,1.6094379124341005,retain,Point estimate or explicitly reported finite scenario range,Atmospheric_flux,Atmospheric_flux::items/day/m2::wet+dry,dry,PATH-10759,loguniform_scenario_envelope_not_confidence_limits,retained_previous_cleaned_input,PATH-10759,PATH-10759,Point estimate or explicitly reported finite scenario range,MP_deposition_count_dry,"Same deposition phase, count per area per day; location and collection protocols may differ",8.660254037844387,8.660254037844387,2,25.330127018922195,True
PATH-11104,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",TBL-bea816da982f,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",Tire & Brake Wear,15.9,15.9,L,L,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 798,rticles/ | Context: every sample (except rain garden-ﬁltered eﬄuent) with concentrations as high as 15.9 particles/L (Table S9). On the basis of our ﬁ,table_context_only_not_reverified,False,True,accepted_table_quantity,15900.0,15900.0,items/m3,15.9 particles/L,pt rain garden-filtered effluent) with concentrations as high as 15.9 particles/L (Table S9). On the basis of our fi,Urban_water_observation,,1000.0,False,TBL-bea816da982f|Urban_water_observation|items/m3|15900|15900,PATH-11104,unspecified,Urban_water_observation::items/m3::particle_count,Urban_water_observation,particle_count,Urban_water_observation::items/m3::particle_count,bootstrap_input,,point_or_summary,proxy_family_not_physical_transfer,False,3.0,9.674074388208323,retain,Point estimate or explicitly reported finite scenario range,Urban_water_observation,Urban_water_observation::items/m3::unspecified,particle_count,PATH-11104,point_scenario,retained_previous_cleaned_input,PATH-11104,PATH-11104,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,15900.0,10550.96136072799,0,10550.96136072799,False
PATH-11107,Microplastic distributions in a domestic wastewater treatmen,TBL-f6e7aeb7febc,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP/Hydrological,73.0,73.0,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 5362,"after secondary and tertiary treatment processes, indicating poor removal of fragments. Film Value: 73%  | Context: nstituted 25% of MPs in the raw wa",table_context_only_not_reverified,False,True,accepted_table_quantity,0.27,0.27,fraction,73%,"ent processes, indicating poor removal of fragments. Film Value: 73%  | Context: nstituted 25% of MPs in the raw wa",Hydrological_transmission,,0.01,False,TBL-f6e7aeb7febc|Hydrological_transmission|fraction|0.27|0.27,PATH-11107,unspecified,Hydrological_transmission::fraction::film_removal,Hydrological_transmission,film_removal,Hydrological_transmission::fraction::film_removal,single_document_summary_only,,point_or_summary,proxy_family_not_physical_transfer,False,1.0,-1.3093333199837622,retain,Point estimate or explicitly reported finite scenario range,Hydrological_transmission,Hydrological_transmission::fraction::unspecified,film_removal,PATH-11107,point_scenario,retained_previous_cleaned_input,PATH-11107,PATH-11107,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.27,0.27,0,0.27,False
