text_fp,pathway,vmin,vmax,unit,paper,sheet_short,source_row_id,paper_as_collected,pathway_as_collected,value_min,value_max,unit_as_collected,source_sheet_as_collected,context_status,restored_context,restored_paper,restored_pathway,restored_unit,restored_value_min,restored_value_max,group_original_value_pairs_count,group_units_count,collapsed_values_match_actual_pair,text_locator,context_source_table,evidence_provenance,v4_eligible_context_record,ineligibility_reason,Text_fingerprint,Source_title,Source_URL,Local_PDF_context_location,Verification_scope,record_id,screening_status,source_fraction_review_flag,process_review_tags,used_as_likelihood_observation,likelihood_status
593ca49a13d7b9b929d2cffe5dab61c0,Agricultural,2.0,2.0,,The influence of plastic mulch degradation on microplastic contamination in agri,Agricultural & Area EF,593ca49a13d7b9b929d2cffe5dab61c0,The influence of plastic mulch degradation on microplastic contamination in agri,Agricultural,2.0,2.0,,Agricultural & Area EF,context_restored_exact_fingerprint,"as  265  ±  43.59  particles  kg-1.     --- Page 5 --- Azima et al.  SAINS TANAH – Journal of Soil Science and Agroclimatology, 2 Value: 57.74 particl",The influence of plastic mulch degradation on microplastic contamination in agri,Agricultural,,2.0,2.0,2,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::3. Agricultural & Area EF::row 2859,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-05619,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
5c8de5e8b79b9902bd1cfe80fdfb0d02,Atmospheric,36.0,36.0,,Microplastic abundance in atmospheric deposition within the Metropolitan area of,Atmospheric Deposition,5c8de5e8b79b9902bd1cfe80fdfb0d02,Microplastic abundance in atmospheric deposition within the Metropolitan area of,Atmospheric,36.0,36.0,,Atmospheric Deposition,context_restored_exact_fingerprint,"rticles/ | Context: uan City, China by Cai et al. (2017) has found a mean microplastic abundance of 36 particles/m2/ day, the one in Paris, France, 11",Microplastic abundance in atmospheric deposition within the Metropolitan area of,Atmospheric,,36.0,36.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::6. Atmospheric Deposition::row 1077,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-05816,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
5e778859b0d2c02965f4398fe883f2a6,Urban Runoff,31.0,449.0,mg/kg,Systematic Study of Microplastic Fiber Release from 12 Different Polyester Texti,Transport & Delivery Coeffic,5e778859b0d2c02965f4398fe883f2a6,Systematic Study of Microplastic Fiber Release from 12 Different Polyester Texti,Urban Runoff,31.0,449.0,mg/kg,Transport & Delivery Coeffic,context_restored_exact_fingerprint,Claude) === [Cai et al. 2020 ES&T] Polyester textile fiber release [Results] 12 polyester textiles: 31-449 mg/kg textile released per wash [Results] K,Systematic Study of Microplastic Fiber Release from 12 Different Polyester Texti,Urban Runoff,mg/kg,31.0,449.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2720,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,,,,,,PATH-05923,structural_candidate_not_parameter_verified,False,release,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
5ec38dcb545b712b84fd11d6d4c68380,Atmospheric,343.1,343.1,particles/m2,Microplastic abundance in atmospheric deposition within the,Atmospheric Deposition,5ec38dcb545b712b84fd11d6d4c68380,Microplastic abundance in atmospheric deposition within the,Atmospheric,343.1,343.1,particles/m2,Atmospheric Deposition,context_restored_exact_fingerprint,"9; Q1 = 17.0). The results are shown in Fig. 3 and Table 2. [Page 6 ---, keyword: abundance] st and 343.1 particles/m2/day in the open ﬁeld. During th",Microplastic abundance in atmospheric deposition within the,Atmospheric,particles/m2,343.1,343.1,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::6. Atmospheric Deposition::row 1051,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,5ec38dcb545b712b84fd11d6d4c68380,"Microplastic abundance in atmospheric deposition within the Metropolitan area of Hamburg, Germany",https://doi.org/10.1016/j.scitotenv.2019.05.405,Not located automatically,Exact context and row locator recovered from the original extraction workbook. The source passage has not been independently verified in this selection.,PATH-05938,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
5f09c31568416e5e63f87506650b0b29,Urban Runoff,21.0,21.0,mg/kg,Washing load influences the microplastic release from polyes,Transport & Delivery Coeffic,5f09c31568416e5e63f87506650b0b29,Washing load influences the microplastic release from polyes,Urban Runoff,21.0,21.0,mg/kg,Transport & Delivery Coeffic,context_restored_exact_fingerprint,"eleased in the washing tests performed using a  washing load of about 0.15 kg (N. 1 T-shirt), 187 ± 21 mg/kg in the tests performed with a washing loa",Washing load influences the microplastic release from polyes,Urban Runoff,mg/kg,21.0,21.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2226,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,5f09c31568416e5e63f87506650b0b29,Washing load influences the microplastic release from polyester fabrics,https://doi.org/10.1038/s41598-021-98836-6,Washing load influences the microplastic release f.pdf; PDF page(s) 2,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-05948,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
603749f1d7c0b3a80080fe327e5105f6,Urban Runoff,838.0,838.0,mg/kg,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Transport & Delivery Coeffic,603749f1d7c0b3a80080fe327e5105f6,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,838.0,838.0,mg/kg,Transport & Delivery Coeffic,context_restored_exact_fingerprint,"ated cotton-polyester fleece (50%/50%) mate- rial emitted some of the highest quantities of fibers (838 mg kg-1 of textile per wash), Value: 838 mg  |",Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,mg/kg,838.0,838.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2705,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,603749f1d7c0b3a80080fe327e5105f6,Domestic laundry and microfiber pollution: Exploring fiber shedding from consumer apparel textiles,https://doi.org/10.1371/journal.pone.0250346,Domestic laundry and microfiber pollution Explorin.pdf; PDF page(s) 9,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-06017,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
612898fb232653e83e4ae504b00f1202,WWTP/Hydrological,937.0,937.0,kg/km,River export of macro- and microplastics to seas by sources,All Emission Factors,612898fb232653e83e4ae504b00f1202,River export of macro- and microplastics to seas by sources,WWTP/Hydrological,937.0,937.0,kg/km,All Emission Factors,context_restored_exact_fingerprint,"937 kg/ | Context: kg/km2/year) is compared to Class I (20 kg/km2/ year), but lower than Class II (937 kg/km2/year, Fig. 2). Sewage con- nections rang",River export of macro- and microplastics to seas by sources,WWTP/Hydrological,kg/km,937.0,937.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::1. All Emission Factors::row 288,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,612898fb232653e83e4ae504b00f1202,River export of macro- and microplastics to seas by sources worldwide,https://doi.org/10.1038/s41467-023-40501-9,River export of macro- and microplastics to seas by sources .pdf; PDF page(s) 3,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-06070,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
61a69280b8b13e708462755693d1a1e8,Urban Runoff,99.3,99.3,,Microplastic Removal from Road Stormwater Runoff using Lab-s,Generic Parameters & Ranges,61a69280b8b13e708462755693d1a1e8,Microplastic Removal from Road Stormwater Runoff using Lab-s,Urban Runoff,99.3,99.3,,Generic Parameters & Ranges,context_restored_exact_fingerprint,tion and dischar Value: 97.2%. | Context: d that the removal efficiency was in the range of 92.4 to 99.3% with a mean of  97.2%. Statistical analysis,Microplastic Removal from Road Stormwater Runoff using Lab-s,Urban Runoff,,99.3,99.3,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 4554,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-06097,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
62157032c0cd13a2127ba06ebe0149a7,WWTP/Hydrological,83.2,83.2,,Microplastic distributions in a domestic wastewater treatmen,Generic Parameters & Ranges,62157032c0cd13a2127ba06ebe0149a7,Microplastic distributions in a domestic wastewater treatmen,WWTP/Hydrological,83.2,83.2,,Generic Parameters & Ranges,context_restored_exact_fingerprint,": 83.2%  | Context: ative to raw wastewater) than at removing ﬁbers (from 90.11 to 15.17 ﬁbers L−1; 83.2% decrease). However, the results suggest that",Microplastic distributions in a domestic wastewater treatmen,WWTP/Hydrological,,83.2,83.2,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 5338,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-06128,missing_or_ambiguous_unit,False,wastewater,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
6381ca0f2bf74a15b59938ecb3c62503,Agricultural,77.0,730.0,items/kg,Accumulation of soil microplastics and phthalate esters in nine typical Chinese,Generic Parameters & Ranges,6381ca0f2bf74a15b59938ecb3c62503,Accumulation of soil microplastics and phthalate esters in nine typical Chinese,Agricultural,77.0,730.0,items/kg,Generic Parameters & Ranges,context_restored_exact_fingerprint,"730  items  | Context: es[23],  and  a  regional  survey  reported  MP  (>  100  μm) abundance  of  77–730  items  kg−1 in  croplands  of  Northwest C",Accumulation of soil microplastics and phthalate esters in nine typical Chinese,Agricultural,items/kg,77.0,730.0,1,2,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 13756,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,multiple_original_units_within_text_fingerprint_group,,,,,,PATH-06218,multiple_original_units_within_text_fingerprint_group,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
63d7b793a5b2f152e0506733342dbb9f,Atmospheric,167.0,167.0,particles/m2,Atmospheric microplastic deposition in an urban environment,Atmospheric Deposition,63d7b793a5b2f152e0506733342dbb9f,Atmospheric microplastic deposition in an urban environment,Atmospheric,167.0,167.0,particles/m2,Atmospheric Deposition,context_restored_exact_fingerprint,rticles/ | Context: e of synthetic fibres and non- fibrous microplastics combined (total) was 771 ± 167 particles/m2/d (mean ± SD) (Fig. 1C). Fig. S2,Atmospheric microplastic deposition in an urban environment,Atmospheric,particles/m2,167.0,167.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::6. Atmospheric Deposition::row 1031,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,63d7b793a5b2f152e0506733342dbb9f,Atmospheric microplastic deposition in an urban environment and an evaluation of transport,https://doi.org/10.1016/j.envint.2019.105411,Atmospheric microplastic deposition in an urban en.pdf; PDF page(s) 3,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-06237,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
6734ed4b632638dd58511c5ad9e7adae,Degradation,96.0,96.0,%,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",WWTP Removal Efficiencies,6734ed4b632638dd58511c5ad9e7adae,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",Degradation,96.0,96.0,%,WWTP Removal Efficiencies,context_restored_exact_fingerprint,ould Value: 96%  | Context: minating aquatic ecosystems. We found that the rain garden successfully removed 96% of anthropogenic debris on average and,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",Degradation,%,96.0,96.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::4. WWTP Removal Efficiencies::row 1833,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,6734ed4b632638dd58511c5ad9e7adae,"Urban Stormwater Runoff: A Major Pathway for Anthropogenic Particles, Black Rubbery Fragments, and Other Types of MPs",https://doi.org/10.1021/acsestwater.1c00017,Urban Stormwater Runoff A Major Pathway for Anthro.pdf; PDF page(s) 1,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-06455,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
68ddfb7c581015895ce850c1064273c0,WWTP/Hydrological,73.8,73.8,,Assessment of Microplastics in a Municipal Wastewater Treatm,Generic Parameters & Ranges,68ddfb7c581015895ce850c1064273c0,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,73.8,73.8,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"e: 73.8%  | Context: removal by RSF (from 0.7 to 0.02 items L− 1), Hidayaturrahman and Lee (2019) a 73.8% after using an Al-based coagulant, while Ben",Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,,73.8,73.8,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 656,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-06530,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
6cb176295931df0a18310420c5768020,Tire & Brake Wear,51.0,59.0,mg/L,Tyre Wear Particles Emissions and Distribution in Soil and Stormwater Systems in,Environmental Concentrations,6cb176295931df0a18310420c5768020,Tyre Wear Particles Emissions and Distribution in Soil and Stormwater Systems in,Tire & Brake Wear,51.0,59.0,mg/L,Environmental Concentrations,context_restored_exact_fingerprint,"lue: 59 mg/ | Context: Tromp,  2019  Runoff from the  highway roadside  Not  reported   TED-GC/MS   51–59 mg/L  Parker-Jurd et al.,  2021  Rural and r",Tyre Wear Particles Emissions and Distribution in Soil and Stormwater Systems in,Tire & Brake Wear,mg/L,51.0,59.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::8. Environmental Concentrations::row 1719,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,6cb176295931df0a18310420c5768020,Tyre Wear Particles: Emissions and Distribution in Soil and Stormwater Systems in Near Road Environments,https://doi.org/10.63959/chalmers.dt/5786,Tyre Wear Particles Emissions and Distribution in .pdf; PDF page(s) 18,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-06747,structural_candidate_not_parameter_verified,False,runoff,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
6d8835f1cdc76bad72713a614dd4ee75,WWTP/Hydrological,57.0,57.0,,Assessment of Microplastics in a Municipal Wastewater Treatm,Generic Parameters & Ranges,6d8835f1cdc76bad72713a614dd4ee75,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,57.0,57.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"mination from effluent, with a great variation of removal percentages; i.e. 53.6% (Lv et al. 2019); 57% (Akarsu et al. 2020); 64.4% (Liu et al. 2019),",Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,,57.0,57.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 607,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-06799,missing_or_ambiguous_unit,False,wastewater;removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
6d8e62430e40b85d20ec75410943414b,WWTP/Hydrological,66.1,66.1,,Assessment of Microplastics in a Municipal Wastewater Treatm,Generic Parameters & Ranges,6d8e62430e40b85d20ec75410943414b,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,66.1,66.1,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"be similar to that reported by Tang et al. (2020) in two WWPTs located in Wuhan (China), 62.7% and 66.1%. The removal rate for FB (56.16%) was similar",Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,,66.1,66.1,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 687,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-06801,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
70a8af9df205ddb520899b184d597ba7,WWTP/Hydrological,56.16,56.16,,Assessment of Microplastics in a Municipal Wastewater Treatm,Generic Parameters & Ranges,70a8af9df205ddb520899b184d597ba7,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,56.16,56.16,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"ms L− 1) to EFF (0.92  ± 0.26 items L− 1) (F Value: 0.47 items  | Context: ow removal efficiency of 56.16%, also significantly decreasing from INF (2.",Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,,56.16,56.16,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 672,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-06976,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
75f419c544fd8204ce06ef732bb4100d,Urban Runoff,154.72,154.72,particles/L,Microplastic Removal from Road Stormwater Runoff using Lab-s,Transport & Delivery Coeffic,75f419c544fd8204ce06ef732bb4100d,Microplastic Removal from Road Stormwater Runoff using Lab-s,Urban Runoff,154.72,154.72,particles/L,Transport & Delivery Coeffic,context_restored_exact_fingerprint,form of fiber and Value: 80%  | Context: erage concentration of fragment- shaped microplastics was 154.72 particles/L or 80% of all identified samples,Microplastic Removal from Road Stormwater Runoff using Lab-s,Urban Runoff,particles/L,154.72,154.72,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2471,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,75f419c544fd8204ce06ef732bb4100d,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Cell,https://doi.org/10.5614/j.eng.technol.sci.2023.55.5.2,Microplastic Removal from Road Stormwater Runoff u.pdf; PDF page(s) 6,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-07304,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
7af282e0f5dfc55c7110163800a9a432,Urban Runoff,222.67,222.67,L,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,WWTP Concentrations & Loads,7af282e0f5dfc55c7110163800a9a432,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,222.67,222.67,L,WWTP Concentrations & Loads,context_restored_exact_fingerprint,"plastic particles were  present in the size range of 25 to 125 µm, namely 155.67 particles/L (86%), 222.67 particles /L (87%), and 127.5   --- Page 6",Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,L,222.67,222.67,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 662,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,7af282e0f5dfc55c7110163800a9a432,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Cell,https://doi.org/10.5614/j.eng.technol.sci.2023.55.5.2,Microplastic Removal from Road Stormwater Runoff u.pdf; PDF page(s) 5,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-07623,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
7cd6ba906b3b80996c7f4f7d23f19121,Agricultural,57.74,57.74,kg,The influence of plastic mulch degradation on microplastic contamination in agri,Environmental Concentrations,7cd6ba906b3b80996c7f4f7d23f19121,The influence of plastic mulch degradation on microplastic contamination in agri,Agricultural,57.74,57.74,kg,Environmental Concentrations,context_restored_exact_fingerprint,"articles  | Context: degradation,  resulting in higher microplastic concentrations in Lombok (455 ± 57.74 particles kg-1)  compared to Bogor (265 ± 43",The influence of plastic mulch degradation on microplastic contamination in agri,Agricultural,kg,57.74,57.74,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::8. Environmental Concentrations::row 1389,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,7cd6ba906b3b80996c7f4f7d23f19121,The influence of plastic mulch degradation on microplastic contamination in agricultural soils under different climatic conditions,https://doi.org/10.20961/stjssa.v22i2.100546,Not located automatically,Exact context and row locator recovered from the original extraction workbook. The source passage has not been independently verified in this selection.,PATH-07739,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
7cfdc0f71ce8444e91d124386eda7e94,Atmospheric,10.0,50.0,mg/m2,Wet and Dry Deposition Flux Measurements of Atmospheric Microplastic Particles i,Generic Parameters & Ranges,7cfdc0f71ce8444e91d124386eda7e94,Wet and Dry Deposition Flux Measurements of Atmospheric Microplastic Particles i,Atmospheric,10.0,50.0,mg/m2,Generic Parameters & Ranges,context_restored_exact_fingerprint,deposition: 20-60 particles/L rainwater; Dry: 5-15 particles/m2/day [Results] Annual MP deposition: 10-50 mg/m2/year,Wet and Dry Deposition Flux Measurements of Atmospheric Microplastic Particles i,Atmospheric,mg/m2,10.0,50.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 13821,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,,,,,,PATH-07746,structural_candidate_not_parameter_verified,False,deposition,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
7d06ead13bc7cb9e9c9dadb691a88a38,Watershed Transport,20.0,20.0,,Catchment-scale mechanistic predictions of microplastic tran,Generic Parameters & Ranges,7d06ead13bc7cb9e9c9dadb691a88a38,Catchment-scale mechanistic predictions of microplastic tran,Watershed Transport,20.0,20.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"67 kg/km2/ha/y). The estimated  average retention efficiency varied between 10%-40%, with a mode at 20% (Figure 4F)  Landscape retention efficiency is",Catchment-scale mechanistic predictions of microplastic tran,Watershed Transport,,20.0,20.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 1810,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-07751,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
7d9b5386122f4f6edd01f4502b9fdf74,WWTP/Hydrological,97.0,97.0,,Microplastic distributions in a domestic wastewater treatmen,Generic Parameters & Ranges,7d9b5386122f4f6edd01f4502b9fdf74,Microplastic distributions in a domestic wastewater treatmen,WWTP/Hydrological,97.0,97.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"ue: 97%, | Context: μ- Raman microscopy. Overall, the mean removal efﬁciency of MPs in the WWTP was 97%, with most MPs removed by the secondary stage",Microplastic distributions in a domestic wastewater treatmen,WWTP/Hydrological,,97.0,97.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 5302,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-07793,missing_or_ambiguous_unit,False,wastewater;removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
80d13175c7e441c2f86c1753ee958c07,General,0.04,0.04,L,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",WWTP Concentrations & Loads,80d13175c7e441c2f86c1753ee958c07,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",General,0.04,0.04,L,WWTP Concentrations & Loads,context_restored_exact_fingerprint,"contained 1.9 ± 1.4 particles/L on average (±standard deviation), while the eﬄuent contained 0.07 ± 0.04 particles/L (±standard de Value: 0.04 particl","Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",General,L,0.04,0.04,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 796,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,80d13175c7e441c2f86c1753ee958c07,"Urban Stormwater Runoff: A Major Pathway for Anthropogenic Particles, Black Rubbery Fragments, and Other Types of MPs",https://doi.org/10.1021/acsestwater.1c00017,Urban Stormwater Runoff A Major Pathway for Anthro.pdf; PDF page(s) 6,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-07991,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
839b430b7b8c0c47f8b9eaf1e5fffaec,WWTP/Hydrological,72.41,72.41,,Assessment of Microplastics in a Municipal Wastewater Treatm,Generic Parameters & Ranges,839b430b7b8c0c47f8b9eaf1e5fffaec,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,72.41,72.41,,Generic Parameters & Ranges,context_restored_exact_fingerprint,e tertiary treatment and within the average retention for European WWTPs. Three different sh Value: 72.41%  | Context: ally for microfiber removal. Hi,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,,72.41,72.41,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 598,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-08167,missing_or_ambiguous_unit,False,wastewater;removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
